M,zeta,dt,dkx,returncode
0.11601553017399716,0.1,0.00078125,0.00023561944901923454,1
0.13459603241553642,0.1,0.00078125,0.00023561944901923454,1
0.15615230060004973,0.1,0.00078125,0.00023561944901923454,1
0.18116091942004142,0.1,0.00078125,0.00047123889803846907,1
0.1,0.1,0.00078125,0.00047123889803846907,1
0.21017480113324882,0.1,0.00078125,0.00047123889803846907,1
0.2438354098268829,0.1,0.00078125,0.00047123889803846907,1
0.28288694346259696,0.1,0.00078125,0.00047123889803846907,1
0.3281927872511474,0.1,0.00078125,0.00047123889803846907,1
0.3807546021222372,0.1,0.00078125,0.00047123889803846907,1
0.4417344703140069,0.1,0.00078125,0.00047123889803846907,1
0.5124805876960934,0.1,0.00078125,0.0009424777960769381,1
0.5945570708544391,0.1,0.00078125,0.00047123889803846907,1
0.6897785379387658,0.1,4.8828125e-5,0.0009424777960769381,1
0.8002502278161051,0.1,4.8828125e-5,0.0009424777960769381,1
0.9284145445194745,0.1,4.8828125e-5,0.0009424777960769381,1
1.0771050560367692,0.1,4.8828125e-5,0.0009424777960769381,1
1.2496091412919867,0.1,4.8828125e-5,0.0009424777960769381,1
1.4497406703726323,0.1,0.00078125,0.0009424777960769381,1
1.6819243248808697,0.1,0.00078125,0.0009424777960769381,1
1.9512934226359633,0.1,0.00078125,0.0009424777960769381,1
10.0,0.1,0.00078125,0.0018849555921538763,1
2.2638034095214477,0.1,0.00078125,0.0018849555921538763,1
2.6263635276533326,0.1,0.00078125,0.0018849555921538763,1
3.046989570903508,0.1,0.00078125,0.0018849555921538763,1
3.5349811050301057,0.1,0.00078125,0.0018849555921538763,4
4.1011270705513,0.1,,,4
4.7579443140094115,0.1,,,4
5.5199543212815705,0.1,,,4
6.404004271197279,0.1,,,4
7.429639507594946,0.1,,,4
8.619535664753032,0.1,,,4
0.11601553017399716,0.11601553017399716,0.00078125,0.00027335515297271585,1
0.13459603241553642,0.11601553017399716,0.00078125,0.00027335515297271585,1
0.15615230060004973,0.11601553017399716,0.00078125,0.00027335515297271585,1
0.18116091942004142,0.11601553017399716,0.00078125,0.00027335515297271585,1
0.1,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.21017480113324882,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.2438354098268829,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.28288694346259696,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.3281927872511474,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.3807546021222372,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.4417344703140069,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.5124805876960934,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.5945570708544391,0.11601553017399716,0.00078125,0.0005467103059454317,1
0.6897785379387658,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1
0.8002502278161051,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1
0.9284145445194745,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1
1.0771050560367692,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1
1.2496091412919867,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1
1.4497406703726323,0.11601553017399716,0.00078125,0.0005467103059454317,1
1.6819243248808697,0.11601553017399716,0.00078125,0.0010934206118908634,1
1.9512934226359633,0.11601553017399716,0.00078125,0.0010934206118908634,1
10.0,0.11601553017399716,0.00078125,0.002186841223781727,1
2.2638034095214477,0.11601553017399716,0.00078125,0.0010934206118908634,1
2.6263635276533326,0.11601553017399716,0.00078125,0.002186841223781727,1
3.046989570903508,0.11601553017399716,0.00078125,0.002186841223781727,1
3.5349811050301057,0.11601553017399716,0.00078125,0.002186841223781727,4
4.1011270705513,0.11601553017399716,,,4
4.7579443140094115,0.11601553017399716,,,4
5.5199543212815705,0.11601553017399716,,,4
6.404004271197279,0.11601553017399716,,,4
7.429639507594946,0.11601553017399716,,,4
8.619535664753032,0.11601553017399716,,,4
0.11601553017399716,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.13459603241553642,0.13459603241553642,0.00078125,0.0003171344299792371,1
0.15615230060004973,0.13459603241553642,0.00078125,0.0003171344299792371,1
0.18116091942004142,0.13459603241553642,0.00078125,0.0003171344299792371,1
0.1,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.21017480113324882,0.13459603241553642,0.00078125,0.0003171344299792371,1
0.2438354098268829,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.28288694346259696,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.3281927872511474,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.3807546021222372,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.4417344703140069,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.5124805876960934,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.5945570708544391,0.13459603241553642,0.00078125,0.0006342688599584742,1
0.6897785379387658,0.13459603241553642,0.00078125,0.0003171344299792371,1
0.8002502278161051,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1
0.9284145445194745,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1
1.0771050560367692,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1
1.2496091412919867,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1
1.4497406703726323,0.13459603241553642,0.00078125,0.0006342688599584742,1
1.6819243248808697,0.13459603241553642,0.00078125,0.0012685377199169485,1
1.9512934226359633,0.13459603241553642,0.00078125,0.0006342688599584742,1
10.0,0.13459603241553642,0.00078125,0.002537075439833897,1
2.2638034095214477,0.13459603241553642,0.00078125,0.0012685377199169485,1
2.6263635276533326,0.13459603241553642,0.00078125,0.0012685377199169485,1
3.046989570903508,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1
3.5349811050301057,0.13459603241553642,0.00078125,0.002537075439833897,1
4.1011270705513,0.13459603241553642,0.00078125,0.002537075439833897,1
4.7579443140094115,0.13459603241553642,0.00078125,0.002537075439833897,4
5.5199543212815705,0.13459603241553642,,,4
6.404004271197279,0.13459603241553642,,,4
7.429639507594946,0.13459603241553642,,,4
8.619535664753032,0.13459603241553642,,,4
0.11601553017399716,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.13459603241553642,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.15615230060004973,0.15615230060004973,0.00078125,0.00036792519030469606,1
0.18116091942004142,0.15615230060004973,0.00078125,0.00036792519030469606,1
0.1,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.21017480113324882,0.15615230060004973,0.00078125,0.00036792519030469606,1
0.2438354098268829,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.28288694346259696,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.3281927872511474,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.3807546021222372,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.4417344703140069,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.5124805876960934,0.15615230060004973,0.00078125,0.0007358503806093921,1
0.5945570708544391,0.15615230060004973,0.00078125,0.00036792519030469606,1
0.6897785379387658,0.15615230060004973,0.00078125,0.00036792519030469606,1
0.8002502278161051,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1
0.9284145445194745,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1
1.0771050560367692,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1
1.2496091412919867,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1
1.4497406703726323,0.15615230060004973,0.00078125,0.0007358503806093921,1
1.6819243248808697,0.15615230060004973,0.00078125,0.0007358503806093921,1
1.9512934226359633,0.15615230060004973,0.00078125,0.0007358503806093921,1
10.0,0.15615230060004973,0.00078125,0.0029434015224375685,1
2.2638034095214477,0.15615230060004973,0.00078125,0.0014717007612187842,1
2.6263635276533326,0.15615230060004973,0.00078125,0.0014717007612187842,1
3.046989570903508,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1
3.5349811050301057,0.15615230060004973,0.00078125,0.0029434015224375685,1
4.1011270705513,0.15615230060004973,0.00078125,0.0029434015224375685,1
4.7579443140094115,0.15615230060004973,0.00078125,0.0029434015224375685,1
5.5199543212815705,0.15615230060004973,0.00078125,0.0029434015224375685,4
6.404004271197279,0.15615230060004973,,,4
7.429639507594946,0.15615230060004973,,,4
8.619535664753032,0.15615230060004973,,,4
0.11601553017399716,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.13459603241553642,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.15615230060004973,0.18116091942004142,0.00078125,0.0004268503601756809,1
0.18116091942004142,0.18116091942004142,0.00078125,0.0004268503601756809,1
0.1,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.21017480113324882,0.18116091942004142,0.00078125,0.0004268503601756809,1
0.2438354098268829,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.28288694346259696,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.3281927872511474,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.3807546021222372,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.4417344703140069,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.5124805876960934,0.18116091942004142,0.00078125,0.0008537007203513618,1
0.5945570708544391,0.18116091942004142,0.00078125,0.0004268503601756809,1
0.6897785379387658,0.18116091942004142,0.00078125,0.0004268503601756809,1
0.8002502278161051,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1
0.9284145445194745,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1
1.0771050560367692,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1
1.2496091412919867,0.18116091942004142,0.00078125,0.0008537007203513618,1
1.4497406703726323,0.18116091942004142,0.00078125,0.0008537007203513618,1
1.6819243248808697,0.18116091942004142,0.00078125,0.0008537007203513618,1
1.9512934226359633,0.18116091942004142,0.00078125,0.0008537007203513618,1
10.0,0.18116091942004142,0.00078125,0.003414802881405447,1
2.2638034095214477,0.18116091942004142,0.00078125,0.0017074014407027235,1
2.6263635276533326,0.18116091942004142,0.00078125,0.0017074014407027235,1
3.046989570903508,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1
3.5349811050301057,0.18116091942004142,0.00078125,0.0017074014407027235,1
4.1011270705513,0.18116091942004142,0.00078125,0.003414802881405447,1
4.7579443140094115,0.18116091942004142,0.00078125,0.003414802881405447,1
5.5199543212815705,0.18116091942004142,0.00078125,0.003414802881405447,4
6.404004271197279,0.18116091942004142,,,4
7.429639507594946,0.18116091942004142,,,4
8.619535664753032,0.18116091942004142,,,4
0.11601553017399716,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.13459603241553642,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.15615230060004973,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.18116091942004142,0.21017480113324882,0.00078125,0.0004952127084074328,1
0.1,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.21017480113324882,0.21017480113324882,0.00078125,0.0004952127084074328,1
0.2438354098268829,0.21017480113324882,0.00078125,0.0004952127084074328,1
0.28288694346259696,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.3281927872511474,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.3807546021222372,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.4417344703140069,0.21017480113324882,0.00078125,0.0009904254168148657,1
0.5124805876960934,0.21017480113324882,0.00078125,0.0004952127084074328,1
0.5945570708544391,0.21017480113324882,0.00078125,0.0004952127084074328,1
0.6897785379387658,0.21017480113324882,0.00078125,0.0002476063542037164,1
0.8002502278161051,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1
0.9284145445194745,0.21017480113324882,0.00078125,0.0002476063542037164,1
1.0771050560367692,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1
1.2496091412919867,0.21017480113324882,0.00078125,0.0004952127084074328,1
1.4497406703726323,0.21017480113324882,0.00078125,0.0009904254168148657,1
1.6819243248808697,0.21017480113324882,0.00078125,0.0009904254168148657,1
1.9512934226359633,0.21017480113324882,0.00078125,0.0004952127084074328,1
10.0,0.21017480113324882,0.00078125,0.003961701667259463,1
2.2638034095214477,0.21017480113324882,0.00078125,0.0009904254168148657,1
2.6263635276533326,0.21017480113324882,0.00078125,0.0019808508336297314,1
3.046989570903508,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1
3.5349811050301057,0.21017480113324882,0.00078125,0.0019808508336297314,1
4.1011270705513,0.21017480113324882,0.00078125,0.0019808508336297314,1
4.7579443140094115,0.21017480113324882,0.00078125,0.003961701667259463,4
5.5199543212815705,0.21017480113324882,,,4
6.404004271197279,0.21017480113324882,,,4
7.429639507594946,0.21017480113324882,,,4
8.619535664753032,0.21017480113324882,,,4
0.11601553017399716,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.13459603241553642,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.15615230060004973,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.18116091942004142,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.1,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.21017480113324882,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.2438354098268829,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.28288694346259696,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.3281927872511474,0.2438354098268829,0.00078125,0.0011490472982957876,1
0.3807546021222372,0.2438354098268829,0.00078125,0.0005745236491478938,1
0.4417344703140069,0.2438354098268829,0.00078125,0.0005745236491478938,1
0.5124805876960934,0.2438354098268829,0.00078125,0.0005745236491478938,1
0.5945570708544391,0.2438354098268829,0.00078125,0.0002872618245739469,1
0.6897785379387658,0.2438354098268829,0.00078125,0.0002872618245739469,1
0.8002502278161051,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1
0.9284145445194745,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1
1.0771050560367692,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1
1.2496091412919867,0.2438354098268829,0.00078125,0.0005745236491478938,1
1.4497406703726323,0.2438354098268829,0.00078125,0.0011490472982957876,1
1.6819243248808697,0.2438354098268829,0.00078125,0.0011490472982957876,1
1.9512934226359633,0.2438354098268829,0.00078125,0.0005745236491478938,1
10.0,0.2438354098268829,0.00078125,0.0045961891931831506,1
2.2638034095214477,0.2438354098268829,0.00078125,0.0011490472982957876,1
2.6263635276533326,0.2438354098268829,0.00078125,0.0022980945965915753,1
3.046989570903508,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1
3.5349811050301057,0.2438354098268829,0.00078125,0.0022980945965915753,1
4.1011270705513,0.2438354098268829,0.00078125,0.0022980945965915753,1
4.7579443140094115,0.2438354098268829,0.00078125,0.0022980945965915753,1
5.5199543212815705,0.2438354098268829,0.00078125,0.0045961891931831506,4
6.404004271197279,0.2438354098268829,,,4
7.429639507594946,0.2438354098268829,,,4
8.619535664753032,0.2438354098268829,,,4
0.11601553017399716,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.13459603241553642,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.15615230060004973,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.18116091942004142,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.1,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.21017480113324882,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.2438354098268829,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.28288694346259696,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.3281927872511474,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.3807546021222372,0.28288694346259696,0.00078125,0.0006665366575339244,1
0.4417344703140069,0.28288694346259696,0.00078125,0.0003332683287669622,1
0.5124805876960934,0.28288694346259696,0.00078125,0.0003332683287669622,1
0.5945570708544391,0.28288694346259696,0.00078125,0.0003332683287669622,1
0.6897785379387658,0.28288694346259696,0.00078125,0.0003332683287669622,1
0.8002502278161051,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1
0.9284145445194745,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1
1.0771050560367692,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1
1.2496091412919867,0.28288694346259696,0.00078125,0.0006665366575339244,1
1.4497406703726323,0.28288694346259696,0.00078125,0.0013330733150678487,1
1.6819243248808697,0.28288694346259696,0.00078125,0.0006665366575339244,1
1.9512934226359633,0.28288694346259696,0.00078125,0.0006665366575339244,1
10.0,0.28288694346259696,0.00078125,0.005332293260271395,1
2.2638034095214477,0.28288694346259696,0.00078125,0.0013330733150678487,1
2.6263635276533326,0.28288694346259696,0.00078125,0.0013330733150678487,1
3.046989570903508,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1
3.5349811050301057,0.28288694346259696,0.00078125,0.0026661466301356974,1
4.1011270705513,0.28288694346259696,0.00078125,0.0026661466301356974,1
4.7579443140094115,0.28288694346259696,0.00078125,0.0026661466301356974,1
5.5199543212815705,0.28288694346259696,0.00078125,0.0026661466301356974,4
6.404004271197279,0.28288694346259696,,,4
7.429639507594946,0.28288694346259696,,,4
8.619535664753032,0.28288694346259696,,,4
0.11601553017399716,0.3281927872511474,0.00078125,0.000773286037042022,1
0.13459603241553642,0.3281927872511474,0.00078125,0.000773286037042022,1
0.15615230060004973,0.3281927872511474,0.00078125,0.000386643018521011,1
0.18116091942004142,0.3281927872511474,0.00078125,0.000386643018521011,1
0.1,0.3281927872511474,0.00078125,0.000773286037042022,1
0.21017480113324882,0.3281927872511474,0.00078125,0.000386643018521011,1
0.2438354098268829,0.3281927872511474,0.00078125,0.000386643018521011,1
0.28288694346259696,0.3281927872511474,0.00078125,0.000386643018521011,1
0.3281927872511474,0.3281927872511474,0.00078125,0.000386643018521011,1
0.3807546021222372,0.3281927872511474,0.00078125,0.000386643018521011,1
0.4417344703140069,0.3281927872511474,0.00078125,0.000386643018521011,1
0.5124805876960934,0.3281927872511474,0.00078125,0.000386643018521011,1
0.5945570708544391,0.3281927872511474,0.00078125,0.0001933215092605055,1
0.6897785379387658,0.3281927872511474,0.00078125,0.0001933215092605055,1
0.8002502278161051,0.3281927872511474,0.00078125,0.000386643018521011,1
0.9284145445194745,0.3281927872511474,4.8828125e-5,0.003093144148168088,1
1.0771050560367692,0.3281927872511474,4.8828125e-5,0.003093144148168088,1
1.2496091412919867,0.3281927872511474,0.00078125,0.000773286037042022,1
1.4497406703726323,0.3281927872511474,0.00078125,0.000773286037042022,1
1.6819243248808697,0.3281927872511474,0.00078125,0.000773286037042022,1
1.9512934226359633,0.3281927872511474,0.00078125,0.000773286037042022,1
10.0,0.3281927872511474,0.00078125,0.006186288296336176,1
2.2638034095214477,0.3281927872511474,0.00078125,0.001546572074084044,1
2.6263635276533326,0.3281927872511474,0.00078125,0.001546572074084044,1
3.046989570903508,0.3281927872511474,4.8828125e-5,0.003093144148168088,1
3.5349811050301057,0.3281927872511474,0.00078125,0.003093144148168088,1
4.1011270705513,0.3281927872511474,0.00078125,0.003093144148168088,1
4.7579443140094115,0.3281927872511474,0.00078125,0.003093144148168088,1
5.5199543212815705,0.3281927872511474,0.00078125,0.003093144148168088,4
6.404004271197279,0.3281927872511474,,,4
7.429639507594946,0.3281927872511474,,,4
8.619535664753032,0.3281927872511474,,,4
0.11601553017399716,0.3807546021222372,0.00078125,0.000448565947817897,1
0.13459603241553642,0.3807546021222372,0.00078125,0.000448565947817897,1
0.15615230060004973,0.3807546021222372,0.00078125,0.000448565947817897,1
0.18116091942004142,0.3807546021222372,0.00078125,0.000448565947817897,1
0.1,0.3807546021222372,0.00078125,0.000448565947817897,1
0.21017480113324882,0.3807546021222372,0.00078125,0.000448565947817897,1
0.2438354098268829,0.3807546021222372,0.00078125,0.000448565947817897,1
0.28288694346259696,0.3807546021222372,0.00078125,0.000448565947817897,1
0.3281927872511474,0.3807546021222372,0.00078125,0.000448565947817897,1
0.3807546021222372,0.3807546021222372,0.00078125,0.0002242829739089485,1
0.4417344703140069,0.3807546021222372,0.00078125,0.0002242829739089485,1
0.5124805876960934,0.3807546021222372,0.00078125,0.0002242829739089485,1
0.5945570708544391,0.3807546021222372,0.00078125,0.0002242829739089485,1
0.6897785379387658,0.3807546021222372,0.00078125,0.000448565947817897,1
0.8002502278161051,0.3807546021222372,0.00078125,0.000448565947817897,1
0.9284145445194745,0.3807546021222372,4.8828125e-5,0.003588527582543176,1
1.0771050560367692,0.3807546021222372,4.8828125e-5,0.003588527582543176,1
1.2496091412919867,0.3807546021222372,4.8828125e-5,0.003588527582543176,1
1.4497406703726323,0.3807546021222372,0.00078125,0.000897131895635794,1
1.6819243248808697,0.3807546021222372,0.00078125,0.000448565947817897,1
1.9512934226359633,0.3807546021222372,0.00078125,0.000897131895635794,1
10.0,0.3807546021222372,0.00078125,0.007177055165086352,1
2.2638034095214477,0.3807546021222372,0.00078125,0.001794263791271588,1
2.6263635276533326,0.3807546021222372,0.00078125,0.001794263791271588,1
3.046989570903508,0.3807546021222372,4.8828125e-5,0.003588527582543176,1
3.5349811050301057,0.3807546021222372,0.00078125,0.001794263791271588,1
4.1011270705513,0.3807546021222372,0.00078125,0.003588527582543176,1
4.7579443140094115,0.3807546021222372,0.00078125,0.003588527582543176,1
5.5199543212815705,0.3807546021222372,0.00078125,0.003588527582543176,4
6.404004271197279,0.3807546021222372,,,4
