M,zeta,dt,dkx,returncode,kxmax
0.11601553017399716,0.1,0.00078125,0.00023561944901923454,1,3.2044245066615886
0.13459603241553642,0.1,0.00078125,0.00023561944901923454,1,3.2044245066615886
0.15615230060004973,0.1,0.00078125,0.00023561944901923454,1,3.2044245066615886
0.18116091942004142,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.1,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.21017480113324882,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.2438354098268829,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.28288694346259696,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.3281927872511474,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.3807546021222372,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.4417344703140069,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.5124805876960934,0.1,0.00078125,0.0009424777960769381,1,3.769911184307751
0.5945570708544391,0.1,0.00078125,0.00047123889803846907,1,3.5814156250923634
0.6897785379387658,0.1,4.8828125e-5,0.0009424777960769381,1,0.9424777960769382
0.8002502278161051,0.1,4.8828125e-5,0.0009424777960769381,1,0.9424777960769382
0.9284145445194745,0.1,4.8828125e-5,0.0009424777960769381,1,0.9424777960769382
1.0771050560367692,0.1,4.8828125e-5,0.0009424777960769381,1,0.9424777960769382
1.2496091412919867,0.1,4.8828125e-5,0.0009424777960769381,1,0.9424777960769382
1.4497406703726323,0.1,0.00078125,0.0009424777960769381,1,3.769911184307751
1.6819243248808697,0.1,0.00078125,0.0009424777960769381,1,3.769911184307751
1.9512934226359633,0.1,0.00078125,0.0009424777960769381,1,3.769911184307751
10.0,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
2.2638034095214477,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
2.6263635276533326,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
3.046989570903508,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
3.5349811050301057,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
4.1011270705513,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
4.7579443140094115,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
5.5199543212815705,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
6.404004271197279,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
7.429639507594946,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
8.619535664753032,0.1,0.00078125,0.0018849555921538763,1,3.769911184307751
0.11601553017399716,0.11601553017399716,0.00078125,0.00027335515297271585,1,3.498945958050762
0.13459603241553642,0.11601553017399716,0.00078125,0.00027335515297271585,1,3.7176300804289344
0.15615230060004973,0.11601553017399716,0.00078125,0.00027335515297271585,1,3.7176300804289344
0.18116091942004142,0.11601553017399716,0.00078125,0.00027335515297271585,1,3.7176300804289344
0.1,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.21017480113324882,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.2438354098268829,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.28288694346259696,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.3281927872511474,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.3807546021222372,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.4417344703140069,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.5124805876960934,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.5945570708544391,0.11601553017399716,0.00078125,0.0005467103059454317,1,4.15499832518528
0.6897785379387658,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1,1.0934206118908634
0.8002502278161051,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1,1.0934206118908634
0.9284145445194745,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1,1.0934206118908634
1.0771050560367692,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1,1.0934206118908634
1.2496091412919867,0.11601553017399716,4.8828125e-5,0.0010934206118908634,1,1.0934206118908634
1.4497406703726323,0.11601553017399716,0.00078125,0.0005467103059454317,1,3.936314202807107
1.6819243248808697,0.11601553017399716,0.00078125,0.0010934206118908634,1,4.373682447563453
1.9512934226359633,0.11601553017399716,0.00078125,0.0010934206118908634,1,4.373682447563453
10.0,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
2.2638034095214477,0.11601553017399716,0.00078125,0.0010934206118908634,1,4.373682447563453
2.6263635276533326,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
3.046989570903508,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
3.5349811050301057,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
4.1011270705513,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
4.7579443140094115,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
5.5199543212815705,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
6.404004271197279,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
7.429639507594946,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
8.619535664753032,0.11601553017399716,0.00078125,0.002186841223781727,1,4.373682447563453
0.11601553017399716,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.5667357917010145
0.13459603241553642,0.13459603241553642,0.00078125,0.0003171344299792371,1,4.313028247717625
0.15615230060004973,0.13459603241553642,0.00078125,0.0003171344299792371,1,4.313028247717625
0.18116091942004142,0.13459603241553642,0.00078125,0.0003171344299792371,1,4.313028247717625
0.1,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.21017480113324882,0.13459603241553642,0.00078125,0.0003171344299792371,1,4.313028247717625
0.2438354098268829,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.28288694346259696,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.3281927872511474,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.3807546021222372,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.4417344703140069,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.5124805876960934,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.5945570708544391,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
0.6897785379387658,0.13459603241553642,0.00078125,0.0003171344299792371,1,4.313028247717625
0.8002502278161051,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1,1.2685377199169485
0.9284145445194745,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1,1.2685377199169485
1.0771050560367692,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1,1.2685377199169485
1.2496091412919867,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1,1.2685377199169485
1.4497406703726323,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
1.6819243248808697,0.13459603241553642,0.00078125,0.0012685377199169485,1,5.074150879667793
1.9512934226359633,0.13459603241553642,0.00078125,0.0006342688599584742,1,4.820443335684404
10.0,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
2.2638034095214477,0.13459603241553642,0.00078125,0.0012685377199169485,1,5.074150879667793
2.6263635276533326,0.13459603241553642,0.00078125,0.0012685377199169485,1,5.074150879667793
3.046989570903508,0.13459603241553642,4.8828125e-5,0.0012685377199169485,1,1.2685377199169485
3.5349811050301057,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
4.1011270705513,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
4.7579443140094115,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
5.5199543212815705,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
6.404004271197279,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
7.429639507594946,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
8.619535664753032,0.13459603241553642,0.00078125,0.002537075439833897,1,5.074150879667793
0.11601553017399716,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.13459603241553642,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.886803044875139
0.15615230060004973,0.15615230060004973,0.00078125,0.00036792519030469606,1,5.003782588143867
0.18116091942004142,0.15615230060004973,0.00078125,0.00036792519030469606,1,5.003782588143867
0.1,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.21017480113324882,0.15615230060004973,0.00078125,0.00036792519030469606,1,5.003782588143867
0.2438354098268829,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.28288694346259696,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.3281927872511474,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.3807546021222372,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.4417344703140069,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.5124805876960934,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
0.5945570708544391,0.15615230060004973,0.00078125,0.00036792519030469606,1,5.003782588143867
0.6897785379387658,0.15615230060004973,0.00078125,0.00036792519030469606,1,5.003782588143867
0.8002502278161051,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1,1.4717007612187842
0.9284145445194745,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1,1.4717007612187842
1.0771050560367692,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1,1.4717007612187842
1.2496091412919867,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1,1.4717007612187842
1.4497406703726323,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
1.6819243248808697,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
1.9512934226359633,0.15615230060004973,0.00078125,0.0007358503806093921,1,5.5924628926313815
10.0,0.15615230060004973,0.00078125,0.0029434015224375685,1,6.181143197118896
2.2638034095214477,0.15615230060004973,0.00078125,0.0014717007612187842,1,5.886803044875139
2.6263635276533326,0.15615230060004973,0.00078125,0.0014717007612187842,1,5.886803044875139
3.046989570903508,0.15615230060004973,4.8828125e-5,0.0014717007612187842,1,1.4717007612187842
3.5349811050301057,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
4.1011270705513,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
4.7579443140094115,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
5.5199543212815705,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
6.404004271197279,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
7.429639507594946,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
8.619535664753032,0.15615230060004973,0.00078125,0.0029434015224375685,1,5.886803044875139
0.11601553017399716,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.146645186529808
0.13459603241553642,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.15615230060004973,0.18116091942004142,0.00078125,0.0004268503601756809,1,5.805164898389263
0.18116091942004142,0.18116091942004142,0.00078125,0.0004268503601756809,1,5.805164898389263
0.1,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.21017480113324882,0.18116091942004142,0.00078125,0.0004268503601756809,1,5.805164898389263
0.2438354098268829,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.28288694346259696,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.3281927872511474,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.3807546021222372,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.4417344703140069,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.5124805876960934,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
0.5945570708544391,0.18116091942004142,0.00078125,0.0004268503601756809,1,5.805164898389263
0.6897785379387658,0.18116091942004142,0.00078125,0.0004268503601756809,1,5.805164898389263
0.8002502278161051,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1,1.7074014407027236
0.9284145445194745,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1,1.7074014407027236
1.0771050560367692,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1,1.7074014407027236
1.2496091412919867,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
1.4497406703726323,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
1.6819243248808697,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
1.9512934226359633,0.18116091942004142,0.00078125,0.0008537007203513618,1,6.488125474670353
10.0,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
2.2638034095214477,0.18116091942004142,0.00078125,0.0017074014407027235,1,6.829605762810898
2.6263635276533326,0.18116091942004142,0.00078125,0.0017074014407027235,1,6.829605762810898
3.046989570903508,0.18116091942004142,4.8828125e-5,0.0017074014407027235,1,1.7074014407027236
3.5349811050301057,0.18116091942004142,0.00078125,0.0017074014407027235,1,6.829605762810898
4.1011270705513,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
4.7579443140094115,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
5.5199543212815705,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
6.404004271197279,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
7.429639507594946,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
8.619535664753032,0.18116091942004142,0.00078125,0.003414802881405447,1,6.829605762810898
0.11601553017399716,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.13459603241553642,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.9234033345189285
0.15615230060004973,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.18116091942004142,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
0.1,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.21017480113324882,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
0.2438354098268829,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
0.28288694346259696,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.3281927872511474,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.3807546021222372,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.4417344703140069,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
0.5124805876960934,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
0.5945570708544391,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
0.6897785379387658,0.21017480113324882,0.00078125,0.0002476063542037164,1,5.942552500889196
0.8002502278161051,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1,1.9808508336297312
0.9284145445194745,0.21017480113324882,0.00078125,0.0002476063542037164,1,5.942552500889196
1.0771050560367692,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1,1.9808508336297312
1.2496091412919867,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
1.4497406703726323,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
1.6819243248808697,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
1.9512934226359633,0.21017480113324882,0.00078125,0.0004952127084074328,1,6.734892834341089
10.0,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
2.2638034095214477,0.21017480113324882,0.00078125,0.0009904254168148657,1,7.527233167792982
2.6263635276533326,0.21017480113324882,0.00078125,0.0019808508336297314,1,7.9234033345189285
3.046989570903508,0.21017480113324882,4.8828125e-5,0.0019808508336297314,1,1.9808508336297312
3.5349811050301057,0.21017480113324882,0.00078125,0.0019808508336297314,1,7.9234033345189285
4.1011270705513,0.21017480113324882,0.00078125,0.0019808508336297314,1,7.9234033345189285
4.7579443140094115,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
5.5199543212815705,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
6.404004271197279,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
7.429639507594946,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
8.619535664753032,0.21017480113324882,0.00078125,0.003961701667259463,1,7.9234033345189285
0.11601553017399716,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.273140547729668
0.13459603241553642,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.15615230060004973,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.18116091942004142,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.1,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.21017480113324882,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.2438354098268829,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.28288694346259696,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.3281927872511474,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
0.3807546021222372,0.2438354098268829,0.00078125,0.0005745236491478938,1,7.813521628411353
0.4417344703140069,0.2438354098268829,0.00078125,0.0005745236491478938,1,7.813521628411353
0.5124805876960934,0.2438354098268829,0.00078125,0.0005745236491478938,1,7.813521628411353
0.5945570708544391,0.2438354098268829,0.00078125,0.0002872618245739469,1,6.894283789774724
0.6897785379387658,0.2438354098268829,0.00078125,0.0002872618245739469,1,6.894283789774724
0.8002502278161051,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1,2.298094596591575
0.9284145445194745,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1,2.298094596591575
1.0771050560367692,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1,2.298094596591575
1.2496091412919867,0.2438354098268829,0.00078125,0.0005745236491478938,1,7.813521628411353
1.4497406703726323,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
1.6819243248808697,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
1.9512934226359633,0.2438354098268829,0.00078125,0.0005745236491478938,1,7.813521628411353
10.0,0.2438354098268829,0.00078125,0.0045961891931831506,1,9.192378386366297
2.2638034095214477,0.2438354098268829,0.00078125,0.0011490472982957876,1,8.732759467047982
2.6263635276533326,0.2438354098268829,0.00078125,0.0022980945965915753,1,9.192378386366297
3.046989570903508,0.2438354098268829,4.8828125e-5,0.0022980945965915753,1,2.298094596591575
3.5349811050301057,0.2438354098268829,0.00078125,0.0022980945965915753,1,9.192378386366297
4.1011270705513,0.2438354098268829,0.00078125,0.0022980945965915753,1,9.192378386366297
4.7579443140094115,0.2438354098268829,0.00078125,0.0022980945965915753,1,9.192378386366297
5.5199543212815705,0.2438354098268829,0.00078125,0.0045961891931831506,1,9.192378386366297
6.404004271197279,0.2438354098268829,0.00078125,0.0045961891931831506,1,9.192378386366297
7.429639507594946,0.2438354098268829,0.00078125,0.0045961891931831506,1,9.192378386366297
8.619535664753032,0.2438354098268829,0.00078125,0.0045961891931831506,1,9.192378386366297
0.11601553017399716,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.13459603241553642,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.15615230060004973,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.18116091942004142,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.1,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.21017480113324882,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.2438354098268829,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.28288694346259696,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.3281927872511474,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.3807546021222372,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
0.4417344703140069,0.28288694346259696,0.00078125,0.0003332683287669622,1,7.998439890407095
0.5124805876960934,0.28288694346259696,0.00078125,0.0003332683287669622,1,7.998439890407095
0.5945570708544391,0.28288694346259696,0.00078125,0.0003332683287669622,1,7.998439890407095
0.6897785379387658,0.28288694346259696,0.00078125,0.0003332683287669622,1,7.998439890407095
0.8002502278161051,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1,2.6661466301356973
0.9284145445194745,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1,2.6661466301356973
1.0771050560367692,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1,2.6661466301356973
1.2496091412919867,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
1.4497406703726323,0.28288694346259696,0.00078125,0.0013330733150678487,1,10.131357194515655
1.6819243248808697,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
1.9512934226359633,0.28288694346259696,0.00078125,0.0006665366575339244,1,9.064898542461375
10.0,0.28288694346259696,0.00078125,0.005332293260271395,1,11.197815846569934
2.2638034095214477,0.28288694346259696,0.00078125,0.0013330733150678487,1,10.131357194515655
2.6263635276533326,0.28288694346259696,0.00078125,0.0013330733150678487,1,10.131357194515655
3.046989570903508,0.28288694346259696,4.8828125e-5,0.0026661466301356974,1,2.6661466301356973
3.5349811050301057,0.28288694346259696,0.00078125,0.0026661466301356974,1,10.664586520542795
4.1011270705513,0.28288694346259696,0.00078125,0.0026661466301356974,1,10.664586520542795
4.7579443140094115,0.28288694346259696,0.00078125,0.0026661466301356974,1,10.664586520542795
5.5199543212815705,0.28288694346259696,0.00078125,0.0026661466301356974,1,10.664586520542795
6.404004271197279,0.28288694346259696,0.00078125,0.005332293260271395,1,10.664586520542795
7.429639507594946,0.28288694346259696,0.00078125,0.005332293260271395,1,10.664586520542795
8.619535664753032,0.28288694346259696,0.0015625,0.005332293260271395,1,14.397191802732774
